 0.00000000e+00 -2.00000000e+00  0.00000000e+00 -2.00000000e+00  0.00000000e+00  4.84648254e+00  0.00000000e+00 -2.00000000e+00 
 1.00000000e-08 -1.99999994e+00  1.00000000e-08 -2.00000006e+00  1.00000000e-08  4.84648248e+00  1.00000000e-08 -2.00000000e+00 
 2.00000000e-08 -1.99999987e+00  2.00000000e-08 -2.00000013e+00  2.00000000e-08  4.84648247e+00  2.00000000e-08 -2.00000000e+00 
 4.00000000e-08 -1.99999975e+00  4.00000000e-08 -2.00000025e+00  4.00000000e-08  4.84648257e+00  4.00000000e-08 -2.00000000e+00 
 8.00000000e-08 -1.99999950e+00  8.00000000e-08 -2.00000050e+00  8.00000000e-08  4.84648333e+00  8.00000000e-08 -2.00000000e+00 
 1.60000000e-07 -1.99999899e+00  1.60000000e-07 -2.00000101e+00  1.60000000e-07  4.84648596e+00  1.60000000e-07 -2.00000000e+00 
 3.20000000e-07 -1.99999799e+00  3.20000000e-07 -2.00000201e+00  3.20000000e-07  4.84649318e+00  3.20000000e-07 -2.00000000e+00 
 6.40000000e-07 -1.99999598e+00  6.40000000e-07 -2.00000402e+00  6.40000000e-07  4.84650933e+00  6.40000000e-07 -2.00000000e+00 
 1.28000000e-06 -1.99999196e+00  1.28000000e-06 -2.00000804e+00  1.28000000e-06  4.84654188e+00  1.28000000e-06 -2.00000000e+00 
 2.28000000e-06 -1.99998567e+00  2.28000000e-06 -2.00001433e+00  2.28000000e-06  4.84659259e+00  2.28000000e-06 -2.00000000e+00 
 3.28000000e-06 -1.99997939e+00  3.28000000e-06 -2.00002061e+00  3.28000000e-06  4.84664326e+00  3.28000000e-06 -2.00000000e+00 
 4.28000000e-06 -1.99997311e+00  4.28000000e-06 -2.00002689e+00  4.28000000e-06  4.84669387e+00  4.28000000e-06 -2.00000000e+00 
 5.28000000e-06 -1.99996683e+00  5.28000000e-06 -2.00003317e+00  5.28000000e-06  4.84674444e+00  5.28000000e-06 -2.00000000e+00 
 6.28000000e-06 -1.99996055e+00  6.28000000e-06 -2.00003945e+00  6.28000000e-06  4.84679495e+00  6.28000000e-06 -2.00000000e+00 
 7.28000000e-06 -1.99995427e+00  7.28000000e-06 -2.00004573e+00  7.28000000e-06  4.84684541e+00  7.28000000e-06 -2.00000000e+00 
 8.28000000e-06 -1.99994800e+00  8.28000000e-06 -2.00005200e+00  8.28000000e-06  4.84689581e+00  8.28000000e-06 -2.00000000e+00 
 9.28000000e-06 -1.99994173e+00  9.28000000e-06 -2.00005827e+00  9.28000000e-06  4.84694616e+00  9.28000000e-06 -2.00000000e+00 
 1.02800000e-05 -1.99993545e+00  1.02800000e-05 -2.00006455e+00  1.02800000e-05  4.84699645e+00  1.02800000e-05 -2.00000000e+00 
 1.12800000e-05 -1.99992918e+00  1.12800000e-05 -2.00007082e+00  1.12800000e-05  4.84704667e+00  1.12800000e-05 -2.00000000e+00 
 1.22800000e-05 -1.99992292e+00  1.22800000e-05 -2.00007708e+00  1.22800000e-05  4.84709684e+00  1.22800000e-05 -2.00000000e+00 
 1.32800000e-05 -1.99991666e+00  1.32800000e-05 -2.00008334e+00  1.32800000e-05  4.84714694e+00  1.32800000e-05 -2.00000000e+00 
 1.42800000e-05 -1.99991040e+00  1.42800000e-05 -2.00008960e+00  1.42800000e-05  4.84719697e+00  1.42800000e-05 -2.00000000e+00 
 1.52800000e-05 -1.99990414e+00  1.52800000e-05 -2.00009586e+00  1.52800000e-05  4.84724693e+00  1.52800000e-05 -2.00000000e+00 
 1.62800000e-05 -1.99989789e+00  1.62800000e-05 -2.00010211e+00  1.62800000e-05  4.84729682e+00  1.62800000e-05 -2.00000000e+00 
 1.72800000e-05 -1.99989164e+00  1.72800000e-05 -2.00010836e+00  1.72800000e-05  4.84734664e+00  1.72800000e-05 -2.00000000e+00 
 1.82800000e-05 -1.99988540e+00  1.82800000e-05 -2.00011460e+00  1.82800000e-05  4.84739639e+00  1.82800000e-05 -2.00000000e+00 
 1.92800000e-05 -1.99987916e+00  1.92800000e-05 -2.00012084e+00  1.92800000e-05  4.84744606e+00  1.92800000e-05 -2.00000000e+00 
 2.02800000e-05 -1.99987292e+00  2.02800000e-05 -2.00012708e+00  2.02800000e-05  4.84749565e+00  2.02800000e-05 -2.00000000e+00 
 2.12800000e-05 -1.99986669e+00  2.12800000e-05 -2.00013331e+00  2.12800000e-05  4.84754516e+00  2.12800000e-05 -2.00000000e+00 
 2.22800000e-05 -1.99986047e+00  2.22800000e-05 -2.00013953e+00  2.22800000e-05  4.84759460e+00  2.22800000e-05 -2.00000000e+00 
 2.32800000e-05 -1.99985425e+00  2.32800000e-05 -2.00014575e+00  2.32800000e-05  4.84764394e+00  2.32800000e-05 -2.00000000e+00 
